fbus;tbus;r;x;b;rateA;rateB;rateC;ratio;angle;status;angmin;angmax
853;461;0.009067;0.042884;0.0861;348.0;348.0;348.0;1.0;0.0;1;-30.0;30.0
868;461;0.020602;0.068109;0.1083;258.0;258.0;258.0;1.0;0.0;1;-30.0;30.0
919;461;0.016691;0.075299;0.1336;330.0;330.0;330.0;1.0;0.0;1;-30.0;30.0
1218;461;0.008158;0.03516;0.0582;379.0;379.0;379.0;1.0;0.0;1;-30.0;30.0
1328;461;0.016612;0.078676;0.1316;293.0;293.0;293.0;1.0;0.0;1;-30.0;30.0
827;461;0.023407;0.110815;0.1853;274.0;274.0;274.0;1.0;0.0;1;-30.0;30.0
776;462;0.001898;0.021337;0.4245;1482.0;1482.0;1482.0;1.0;0.0;1;-30.0;30.0
963;462;0.001828;0.020533;0.4101;1546.0;1546.0;1546.0;1.0;0.0;1;-30.0;30.0
1337;462;0.001053;0.013843;0.4765;2287.0;2287.0;2287.0;1.0;0.0;1;-30.0;30.0
1353;462;0.002888;0.031752;0.7595;996.0;996.0;996.0;1.0;0.0;1;-30.0;30.0
1337;462;0.001053;0.01383;0.4765;2289.0;2289.0;2289.0;1.0;0.0;1;-30.0;30.0
813;464;0.003319;0.021472;0.0405;524.0;524.0;524.0;1.0;0.0;1;-30.0;30.0
1152;464;0.001205;0.007684;0.0142;471.0;471.0;471.0;1.0;0.0;1;-30.0;30.0
1197;463;0.002212;0.014558;0.0299;381.0;381.0;381.0;1.0;0.0;1;-30.0;30.0
1354;463;0.000435;0.002923;0.0091;500.0;500.0;500.0;1.0;0.0;1;-30.0;30.0
1840;464;0.000593;0.00397;0.4759;530.0;530.0;530.0;1.0;0.0;1;-30.0;30.0
1152;464;0.001146;0.007664;0.0142;493.0;493.0;493.0;1.0;0.0;1;-30.0;30.0
1463;465;0.000178;0.001185;0.002;575.0;575.0;575.0;1.0;0.0;1;-30.0;30.0
1464;466;9.9e-5;0.000454;0.001;262.0;262.0;262.0;1.0;0.0;1;-30.0;30.0
666;468;0.005669;0.026094;0.0476;321.0;321.0;321.0;1.0;0.0;1;-30.0;30.0
1405;468;0.001719;0.01199;0.0213;428.0;428.0;428.0;1.0;0.0;1;-30.0;30.0
1465;471;1.3e-5;9.9e-5;0.001;540.0;540.0;540.0;1.0;0.0;1;-30.0;30.0
572;472;0.000138;0.000336;0.0314;85214.0;85214.0;85214.0;1.0;0.0;1;-30.0;30.0
898;473;0.001888;0.013914;0.403;422.0;422.0;422.0;1.0;0.0;1;-30.0;30.0
1466;474;2.0e-5;9.9e-5;0.0;272.0;272.0;272.0;1.0;0.0;1;-30.0;30.0
490;475;0.002481;0.012134;0.0218;344.0;344.0;344.0;1.0;0.0;1;-30.0;30.0
793;475;0.003398;0.021373;0.04;432.0;432.0;432.0;1.0;0.0;1;-30.0;30.0
1339;475;0.00081;0.005551;0.0101;565.0;565.0;565.0;1.0;0.0;1;-30.0;30.0
555;1832;0.000336;0.000672;0.0469;41198.0;41198.0;41198.0;1.0;0.0;1;-30.0;30.0
1540;476;0.005294;0.036464;0.0618;492.0;492.0;492.0;1.0;0.0;1;-30.0;30.0
1483;477;0.006558;0.029807;0.0516;300.0;300.0;300.0;1.0;0.0;1;-30.0;30.0
1492;478;0.001975;0.013412;0.0233;488.0;488.0;488.0;1.0;0.0;1;-30.0;30.0
473;479;0.005017;0.033403;0.0618;482.0;482.0;482.0;1.0;0.0;1;-30.0;30.0
494;479;0.003595;0.019635;0.0354;369.0;369.0;369.0;1.0;0.0;1;-30.0;30.0
798;479;0.001422;0.008217;0.1007;413.0;413.0;413.0;1.0;0.0;1;-30.0;30.0
938;479;0.002212;0.014044;0.0253;454.0;454.0;454.0;1.0;0.0;1;-30.0;30.0
1044;479;0.001408;0.008494;0.2344;278.0;278.0;278.0;1.0;0.0;1;-30.0;30.0
1055;479;0.002647;0.01762;0.0324;482.0;482.0;482.0;1.0;0.0;1;-30.0;30.0
938;479;0.002212;0.013985;0.0263;454.0;454.0;454.0;1.0;0.0;1;-30.0;30.0
1444;479;0.000336;0.002232;0.004;482.0;482.0;482.0;1.0;0.0;1;-30.0;30.0
1200;480;4.8e-5;8.8e-5;0.1993;320795.0;320795.0;320795.0;1.0;0.0;1;-30.0;30.0
1200;481;4.8e-5;8.8e-5;0.1993;320795.0;320795.0;320795.0;1.0;0.0;1;-30.0;30.0
1199;482;4.8e-5;8.8e-5;0.001;313831.0;313831.0;313831.0;1.0;0.0;1;-30.0;30.0
1199;483;4.8e-5;8.8e-5;0.001;313831.0;313831.0;313831.0;1.0;0.0;1;-30.0;30.0
489;487;2.0e-5;0.000198;0.0091;155535.0;155535.0;155535.0;1.0;0.0;1;-30.0;30.0
489;486;2.0e-5;0.000198;0.0091;155535.0;155535.0;155535.0;1.0;0.0;1;-30.0;30.0
489;488;2.0e-5;0.000198;0.0091;155535.0;155535.0;155535.0;1.0;0.0;1;-30.0;30.0
489;485;2.0e-5;0.000198;0.0091;155535.0;155535.0;155535.0;1.0;0.0;1;-30.0;30.0
910;489;0.000316;0.001067;0.2359;268.0;268.0;268.0;1.0;0.0;1;-30.0;30.0
1292;489;0.000395;0.002706;0.0253;409.0;409.0;409.0;1.0;0.0;1;-30.0;30.0
910;489;0.000217;0.001817;0.1812;430.0;430.0;430.0;1.0;0.0;1;-30.0;30.0
1012;489;0.002193;0.014736;0.0461;409.0;409.0;409.0;1.0;0.0;1;-30.0;30.0
1468;489;0.001225;0.007822;0.0324;454.0;454.0;454.0;1.0;0.0;1;-30.0;30.0
1467;489;0.001225;0.007822;0.0324;409.0;409.0;409.0;1.0;0.0;1;-30.0;30.0
615;490;0.002779;0.013788;0.0243;432.0;432.0;432.0;1.0;0.0;1;-30.0;30.0
1468;492;0.000553;0.001106;0.163;25032.0;25032.0;25032.0;1.0;0.0;1;-30.0;30.0
1467;491;0.000553;0.001106;0.163;25032.0;25032.0;25032.0;1.0;0.0;1;-30.0;30.0
586;493;0.005057;0.033561;0.0607;558.0;558.0;558.0;1.0;0.0;1;-30.0;30.0
1261;495;0.004913;0.032622;0.0608;416.0;416.0;416.0;1.0;0.0;1;-30.0;30.0
500;496;0.00033;0.001503;0.002;317.0;317.0;317.0;1.0;0.0;1;-30.0;30.0
500;497;0.000296;0.001349;0.002;317.0;317.0;317.0;1.0;0.0;1;-30.0;30.0
874;499;7.0e-6;0.000132;0.0029;1737.0;1737.0;1737.0;1.0;0.0;1;-30.0;30.0
874;498;7.0e-6;0.000125;0.0029;1737.0;1737.0;1737.0;1.0;0.0;1;-30.0;30.0
503;500;2.0e-6;0.001185;0.001;3507.0;3507.0;3507.0;1.0;0.0;1;-30.0;30.0
926;500;0.00322;0.014835;0.0263;388.0;388.0;388.0;1.0;0.0;1;-30.0;30.0
1402;500;0.00083;0.00796;0.0334;337.0;337.0;337.0;1.0;0.0;1;-30.0;30.0
502;500;2.0e-6;0.001185;0.001;3507.0;3507.0;3507.0;1.0;0.0;1;-30.0;30.0
501;500;2.0e-6;0.001185;0.001;3507.0;3507.0;3507.0;1.0;0.0;1;-30.0;30.0
713;504;0.002015;0.013551;0.0243;541.0;541.0;541.0;1.0;0.0;1;-30.0;30.0
966;504;0.001094;0.011536;0.036;584.0;584.0;584.0;1.0;0.0;1;-30.0;30.0
1090;504;2.0e-5;9.9e-5;0.0405;695.0;695.0;695.0;1.0;0.0;1;-30.0;30.0
1099;504;0.001205;0.008;0.0152;406.0;406.0;406.0;1.0;0.0;1;-30.0;30.0
1207;504;0.00403;0.027496;0.0516;541.0;541.0;541.0;1.0;0.0;1;-30.0;30.0
966;504;0.001096;0.011575;0.0359;355.0;355.0;355.0;1.0;0.0;1;-30.0;30.0
1090;504;2.0e-5;0.000119;0.0506;695.0;695.0;695.0;1.0;0.0;1;-30.0;30.0
669;506;0.001383;0.007881;0.0142;3869.0;3869.0;3869.0;1.0;0.0;1;-30.0;30.0
805;507;0.000256;0.004377;0.156;1994.0;1994.0;1994.0;1.0;0.0;1;-30.0;30.0
805;510;0.000263;0.004377;0.1574;1994.0;1994.0;1994.0;1.0;0.0;1;-30.0;30.0
805;508;0.000263;0.004384;0.1588;997.0;997.0;997.0;1.0;0.0;1;-30.0;30.0
805;509;0.000263;0.004391;0.1588;1592.0;1592.0;1592.0;1.0;0.0;1;-30.0;30.0
1420;511;0.000134;0.000245;0.001;545.0;545.0;545.0;1.0;0.0;1;-30.0;30.0
756;512;0.000178;0.000711;0.079;331.0;331.0;331.0;1.0;0.0;1;-30.0;30.0
1104;512;0.000316;0.001264;0.1417;287.0;287.0;287.0;1.0;0.0;1;-30.0;30.0
854;513;0.010943;0.072652;0.1347;421.0;421.0;421.0;1.0;0.0;1;-30.0;30.0
865;513;0.014775;0.052267;0.083;568.0;568.0;568.0;1.0;0.0;1;-30.0;30.0
904;513;0.020543;0.073482;0.1174;279.0;279.0;279.0;1.0;0.0;1;-30.0;30.0
1144;513;0.015921;0.072375;0.1281;329.0;329.0;329.0;1.0;0.0;1;-30.0;30.0
1478;513;0.008435;0.056138;0.1043;471.0;471.0;471.0;1.0;0.0;1;-30.0;30.0
710;515;0.009912;0.044701;0.1817;304.0;304.0;304.0;1.0;0.0;1;-30.0;30.0
1287;515;0.007605;0.036603;0.0658;362.0;362.0;362.0;1.0;0.0;1;-30.0;30.0
1441;515;0.005114;0.03518;0.0668;394.0;394.0;394.0;1.0;0.0;1;-30.0;30.0
1407;516;0.00557;0.03362;0.0628;409.0;409.0;409.0;1.0;0.0;1;-30.0;30.0
854;517;0.002975;0.019475;0.0504;444.0;444.0;444.0;1.0;0.0;1;-30.0;30.0
958;517;0.002627;0.017975;0.0324;416.0;416.0;416.0;1.0;0.0;1;-30.0;30.0
854;517;0.002993;0.019532;0.0472;444.0;444.0;444.0;1.0;0.0;1;-30.0;30.0
1240;519;0.002923;0.020543;0.0365;422.0;422.0;422.0;1.0;0.0;1;-30.0;30.0
995;521;0.000142;0.000822;0.1073;37106.0;37106.0;37106.0;1.0;0.0;1;-30.0;30.0
995;520;0.000217;0.000849;0.1104;452.0;452.0;452.0;1.0;0.0;1;-30.0;30.0
522;1325;0.000138;0.000296;0.0223;272.0;272.0;272.0;1.0;0.0;1;-30.0;30.0
1092;523;0.005965;0.039901;0.0739;344.0;344.0;344.0;1.0;0.0;1;-30.0;30.0
1436;523;0.000889;0.006104;0.0111;428.0;428.0;428.0;1.0;0.0;1;-30.0;30.0
925;524;0.004681;0.021847;0.1382;386.0;386.0;386.0;1.0;0.0;1;-30.0;30.0
1262;525;0.002953;0.019787;0.0363;440.0;440.0;440.0;1.0;0.0;1;-30.0;30.0
1262;525;0.002963;0.019733;0.0365;440.0;440.0;440.0;1.0;0.0;1;-30.0;30.0
626;526;0.000494;0.002212;0.004;322.0;322.0;322.0;1.0;0.0;1;-30.0;30.0
626;526;0.000474;0.002193;0.004;322.0;322.0;322.0;1.0;0.0;1;-30.0;30.0
559;528;0.002086;0.025528;0.4534;1246.0;1246.0;1246.0;1.0;0.0;1;-30.0;30.0
764;528;0.001432;0.015665;0.3754;1579.0;1579.0;1579.0;1.0;0.0;1;-30.0;30.0
1301;529;0.002726;0.018212;0.0481;420.0;420.0;420.0;1.0;0.0;1;-30.0;30.0
1301;529;0.002765;0.018212;0.0486;420.0;420.0;420.0;1.0;0.0;1;-30.0;30.0
1492;530;0.000375;0.002548;0.0061;473.0;473.0;473.0;1.0;0.0;1;-30.0;30.0
1505;530;0.001969;0.011678;0.0223;473.0;473.0;473.0;1.0;0.0;1;-30.0;30.0
1469;532;2.0e-5;0.000198;0.001;471.0;471.0;471.0;1.0;0.0;1;-30.0;30.0
1470;531;2.0e-5;0.000198;0.001;471.0;471.0;471.0;1.0;0.0;1;-30.0;30.0
1465;533;0.003832;0.019733;0.0359;413.0;413.0;413.0;1.0;0.0;1;-30.0;30.0
1054;534;5.9e-5;0.000138;0.0081;206236.0;206236.0;206236.0;1.0;0.0;1;-30.0;30.0
1471;536;2.0e-5;0.000198;0.001;471.0;471.0;471.0;1.0;0.0;1;-30.0;30.0
1472;535;2.0e-5;0.000198;0.001;155535.0;155535.0;155535.0;1.0;0.0;1;-30.0;30.0
758;537;0.000217;0.00081;0.1002;428.0;428.0;428.0;1.0;0.0;1;-30.0;30.0
542;538;2.0e-6;0.001185;0.001;3507.0;3507.0;3507.0;1.0;0.0;1;-30.0;30.0
542;539;2.0e-6;0.001185;0.001;3507.0;3507.0;3507.0;1.0;0.0;1;-30.0;30.0
542;540;2.0e-6;0.001185;0.001;3507.0;3507.0;3507.0;1.0;0.0;1;-30.0;30.0
542;541;2.0e-6;0.001185;0.001;3507.0;3507.0;3507.0;1.0;0.0;1;-30.0;30.0
1167;542;0.00381;0.02541;0.0471;507.0;507.0;507.0;1.0;0.0;1;-30.0;30.0
818;544;0.00476;0.032099;0.0567;423.0;423.0;423.0;1.0;0.0;1;-30.0;30.0
1011;544;0.002825;0.019082;0.0344;423.0;423.0;423.0;1.0;0.0;1;-30.0;30.0
1138;544;0.000593;0.00403;0.0071;502.0;502.0;502.0;1.0;0.0;1;-30.0;30.0
1455;544;0.0016;0.010884;0.0192;423.0;423.0;423.0;1.0;0.0;1;-30.0;30.0
1239;545;0.018712;0.063684;0.1073;467.0;467.0;467.0;1.0;0.0;1;-30.0;30.0
1377;545;0.01297;0.04896;0.079;610.0;610.0;610.0;1.0;0.0;1;-30.0;30.0
1215;546;0.001363;0.009106;0.0304;440.0;440.0;440.0;1.0;0.0;1;-30.0;30.0
1474;546;0.011437;0.078084;0.1377;276.0;276.0;276.0;1.0;0.0;1;-30.0;30.0
653;547;0.000869;0.004407;0.4212;312.0;312.0;312.0;1.0;0.0;1;-30.0;30.0
672;548;0.000217;0.000474;0.0445;59375.0;59375.0;59375.0;1.0;0.0;1;-30.0;30.0
1464;549;0.002765;0.012998;0.0213;305.0;305.0;305.0;1.0;0.0;1;-30.0;30.0
554;550;0.001205;0.015845;0.5487;1998.0;1998.0;1998.0;1.0;0.0;1;-30.0;30.0
1260;550;0.000623;0.008172;0.283;2487.0;2487.0;2487.0;1.0;0.0;1;-30.0;30.0
554;550;0.001205;0.015852;0.5487;1997.0;1997.0;1997.0;1.0;0.0;1;-30.0;30.0
1260;550;0.000623;0.008172;0.283;2487.0;2487.0;2487.0;1.0;0.0;1;-30.0;30.0
731;551;0.001622;0.010949;0.0816;420.0;420.0;420.0;1.0;0.0;1;-30.0;30.0
840;551;0.004361;0.019407;0.0346;413.0;413.0;413.0;1.0;0.0;1;-30.0;30.0
1240;551;0.00644;0.043615;0.081;537.0;537.0;537.0;1.0;0.0;1;-30.0;30.0
840;551;0.002884;0.019127;0.0357;537.0;537.0;537.0;1.0;0.0;1;-30.0;30.0
1126;553;0.003553;0.040406;0.8776;787.0;787.0;787.0;1.0;0.0;1;-30.0;30.0
1263;553;0.001413;0.020512;0.5314;1552.0;1552.0;1552.0;1.0;0.0;1;-30.0;30.0
1352;553;0.002029;0.020568;0.5372;1543.0;1543.0;1543.0;1.0;0.0;1;-30.0;30.0
665;553;0.001233;0.012465;0.3235;1579.0;1579.0;1579.0;1.0;0.0;1;-30.0;30.0
1263;553;0.00141;0.019927;0.5463;1597.0;1597.0;1597.0;1.0;0.0;1;-30.0;30.0
1216;554;0.000983;0.012909;0.4476;2461.0;2461.0;2461.0;1.0;0.0;1;-30.0;30.0
957;555;0.011299;0.051259;0.0881;424.0;424.0;424.0;1.0;0.0;1;-30.0;30.0
1348;555;0.002232;0.012286;0.0218;424.0;424.0;424.0;1.0;0.0;1;-30.0;30.0
1348;555;0.003714;0.017975;0.0405;383.0;383.0;383.0;1.0;0.0;1;-30.0;30.0
667;558;0.003812;0.018568;0.0557;384.0;384.0;384.0;1.0;0.0;1;-30.0;30.0
1175;557;0.003911;0.01679;0.0284;250.0;250.0;250.0;1.0;0.0;1;-30.0;30.0
1407;558;0.005057;0.031131;0.0587;435.0;435.0;435.0;1.0;0.0;1;-30.0;30.0
1456;557;0.002785;0.018153;0.0334;296.0;296.0;296.0;1.0;0.0;1;-30.0;30.0
1365;559;0.002569;0.036468;0.9253;873.0;873.0;873.0;1.0;0.0;1;-30.0;30.0
1365;559;0.002569;0.036468;0.9253;873.0;873.0;873.0;1.0;0.0;1;-30.0;30.0
1365;559;0.005422;0.039197;0.841;806.0;806.0;806.0;1.0;0.0;1;-30.0;30.0
566;565;2.0e-6;0.001185;0.001;3507.0;3507.0;3507.0;1.0;0.0;1;-30.0;30.0
566;563;2.0e-6;0.001185;0.001;3507.0;3507.0;3507.0;1.0;0.0;1;-30.0;30.0
566;562;2.0e-6;0.001185;0.001;3507.0;3507.0;3507.0;1.0;0.0;1;-30.0;30.0
566;560;2.0e-6;0.001185;0.001;3507.0;3507.0;3507.0;1.0;0.0;1;-30.0;30.0
566;561;2.0e-6;0.001185;0.001;3507.0;3507.0;3507.0;1.0;0.0;1;-30.0;30.0
566;564;2.0e-6;0.001185;0.001;3507.0;3507.0;3507.0;1.0;0.0;1;-30.0;30.0
1082;566;0.00164;0.011299;0.0213;507.0;507.0;507.0;1.0;0.0;1;-30.0;30.0
1251;566;0.002647;0.018035;0.0334;408.0;408.0;408.0;1.0;0.0;1;-30.0;30.0
1474;568;2.0e-5;0.000138;0.001;509.0;509.0;509.0;1.0;0.0;1;-30.0;30.0
1475;568;0.000395;0.002647;0.0051;541.0;541.0;541.0;1.0;0.0;1;-30.0;30.0
718;569;0.003259;0.021669;0.0405;502.0;502.0;502.0;1.0;0.0;1;-30.0;30.0
718;569;0.00324;0.021768;0.0395;502.0;502.0;502.0;1.0;0.0;1;-30.0;30.0
755;570;0.002351;0.011022;0.0182;2747.0;2747.0;2747.0;1.0;0.0;1;-30.0;30.0
818;570;0.0032;0.015901;0.0354;333.0;333.0;333.0;1.0;0.0;1;-30.0;30.0
929;570;0.002252;0.015842;0.079;311.0;311.0;311.0;1.0;0.0;1;-30.0;30.0
820;570;0.00132;0.013076;0.0385;448.0;448.0;448.0;1.0;0.0;1;-30.0;30.0
1185;570;0.005531;0.027042;0.0628;305.0;305.0;305.0;1.0;0.0;1;-30.0;30.0
1294;572;0.000138;0.000316;0.0314;89765.0;89765.0;89765.0;1.0;0.0;1;-30.0;30.0
1125;574;0.009264;0.038696;0.0638;309.0;309.0;309.0;1.0;0.0;1;-30.0;30.0
1239;574;0.022084;0.061906;0.1013;471.0;471.0;471.0;1.0;0.0;1;-30.0;30.0
1355;574;0.017185;0.07921;0.1336;336.0;336.0;336.0;1.0;0.0;1;-30.0;30.0
1476;575;0.000296;0.001936;0.0137;507.0;507.0;507.0;1.0;0.0;1;-30.0;30.0
1493;578;0.00237;0.005748;0.0111;5016.0;5016.0;5016.0;1.0;0.0;1;-30.0;30.0
1014;579;0.000336;0.002252;0.004;540.0;540.0;540.0;1.0;0.0;1;-30.0;30.0
1239;580;0.011556;0.052998;0.0942;384.0;384.0;384.0;1.0;0.0;1;-30.0;30.0
1351;580;0.011299;0.057086;0.1013;336.0;336.0;336.0;1.0;0.0;1;-30.0;30.0
1012;581;0.002173;0.014519;0.0273;380.0;380.0;380.0;1.0;0.0;1;-30.0;30.0
701;582;0.026449;0.06568;0.0207;463.0;463.0;463.0;1.0;0.0;1;-30.0;30.0
753;582;0.012133;0.030178;0.0095;1026.0;1026.0;1026.0;1.0;0.0;1;-30.0;30.0
644;584;0.000942;0.004946;0.0182;6148.0;6148.0;6148.0;1.0;0.0;1;-30.0;30.0
769;584;0.008533;0.038716;0.0678;333.0;333.0;333.0;1.0;0.0;1;-30.0;30.0
772;584;0.002977;0.014748;0.0263;388.0;388.0;388.0;1.0;0.0;1;-30.0;30.0
1059;584;0.002483;0.016496;0.0304;507.0;507.0;507.0;1.0;0.0;1;-30.0;30.0
1162;584;0.004188;0.019082;0.0334;333.0;333.0;333.0;1.0;0.0;1;-30.0;30.0
1192;584;0.001742;0.01171;0.038;457.0;457.0;457.0;1.0;0.0;1;-30.0;30.0
1251;584;0.001414;0.009527;0.0172;507.0;507.0;507.0;1.0;0.0;1;-30.0;30.0
976;585;0.008672;0.04002;0.084;256.0;256.0;256.0;1.0;0.0;1;-30.0;30.0
1491;585;0.001237;0.005636;0.0256;265.0;265.0;265.0;1.0;0.0;1;-30.0;30.0
903;586;0.003062;0.020365;0.0385;471.0;471.0;471.0;1.0;0.0;1;-30.0;30.0
1219;586;0.000786;0.00524;0.0273;471.0;471.0;471.0;1.0;0.0;1;-30.0;30.0
1478;586;0.003615;0.024336;0.0445;558.0;558.0;558.0;1.0;0.0;1;-30.0;30.0
1220;586;0.001274;0.008486;0.0152;545.0;545.0;545.0;1.0;0.0;1;-30.0;30.0
679;587;0.001634;0.016835;0.4361;1579.0;1579.0;1579.0;1.0;0.0;1;-30.0;30.0
979;587;0.000935;0.013565;0.3523;2335.0;2335.0;2335.0;1.0;0.0;1;-30.0;30.0
1337;587;0.001434;0.01885;0.6527;1679.0;1679.0;1679.0;1.0;0.0;1;-30.0;30.0
678;587;0.001634;0.016842;0.4361;1579.0;1579.0;1579.0;1.0;0.0;1;-30.0;30.0
978;587;0.000934;0.013565;0.3523;2335.0;2335.0;2335.0;1.0;0.0;1;-30.0;30.0
1337;587;0.001434;0.01885;0.6527;1679.0;1679.0;1679.0;1.0;0.0;1;-30.0;30.0
1416;592;0.000111;0.001604;0.0416;1382.0;1382.0;1382.0;1.0;0.0;1;-30.0;30.0
1416;593;0.000111;0.0016;0.0404;1382.0;1382.0;1382.0;1.0;0.0;1;-30.0;30.0
1416;591;0.000111;0.0016;0.0404;1382.0;1382.0;1382.0;1.0;0.0;1;-30.0;30.0
1416;589;0.000111;0.0016;0.0404;1382.0;1382.0;1382.0;1.0;0.0;1;-30.0;30.0
1416;590;0.000111;0.001606;0.0416;1382.0;1382.0;1382.0;1.0;0.0;1;-30.0;30.0
1416;588;0.000111;0.001616;0.0419;1382.0;1382.0;1382.0;1.0;0.0;1;-30.0;30.0
820;594;0.000988;0.006953;0.0273;378.0;378.0;378.0;1.0;0.0;1;-30.0;30.0
610;598;0.005195;0.034528;0.0648;416.0;416.0;416.0;1.0;0.0;1;-30.0;30.0
1451;599;0.0013;0.005888;0.0101;272.0;272.0;272.0;1.0;0.0;1;-30.0;30.0
1450;600;0.001306;0.005912;0.0101;314.0;314.0;314.0;1.0;0.0;1;-30.0;30.0
1258;601;0.002094;0.013294;0.0243;473.0;473.0;473.0;1.0;0.0;1;-30.0;30.0
609;602;0.006499;0.043259;0.08;428.0;428.0;428.0;1.0;0.0;1;-30.0;30.0
754;602;0.003737;0.037823;0.1088;314.0;314.0;314.0;1.0;0.0;1;-30.0;30.0
1458;602;0.001254;0.008365;0.0152;433.0;433.0;433.0;1.0;0.0;1;-30.0;30.0
1242;603;0.00247;0.027208;0.5747;1168.0;1168.0;1168.0;1.0;0.0;1;-30.0;30.0
1365;603;0.001766;0.019792;0.3957;1605.0;1605.0;1605.0;1.0;0.0;1;-30.0;30.0
664;605;0.000401;0.001817;0.003;431.0;431.0;431.0;1.0;0.0;1;-30.0;30.0
1549;604;0.0032;0.014637;0.0243;440.0;440.0;440.0;1.0;0.0;1;-30.0;30.0
604;430;2.0e-5;0.000198;0.0;155535.0;155535.0;155535.0;1.0;0.0;1;-30.0;30.0
732;606;0.003401;0.022763;0.0415;492.0;492.0;492.0;1.0;0.0;1;-30.0;30.0
1403;606;0.004122;0.027542;0.0501;492.0;492.0;492.0;1.0;0.0;1;-30.0;30.0
1230;607;0.001817;0.008198;0.0142;383.0;383.0;383.0;1.0;0.0;1;-30.0;30.0
1515;607;0.001857;0.012504;0.0233;558.0;558.0;558.0;1.0;0.0;1;-30.0;30.0
744;609;0.002844;0.018884;0.0354;402.0;402.0;402.0;1.0;0.0;1;-30.0;30.0
570;611;4.0e-5;0.000375;0.0;433.0;433.0;433.0;1.0;0.0;1;-30.0;30.0
570;612;5.9e-5;0.000395;0.0;350.0;350.0;350.0;1.0;0.0;1;-30.0;30.0
570;613;5.9e-5;0.000454;0.001;350.0;350.0;350.0;1.0;0.0;1;-30.0;30.0
791;615;0.000494;0.003319;0.0061;566.0;566.0;566.0;1.0;0.0;1;-30.0;30.0
1339;615;0.00318;0.016237;0.0289;418.0;418.0;418.0;1.0;0.0;1;-30.0;30.0
1545;615;0.003565;0.013003;0.0218;255.0;255.0;255.0;1.0;0.0;1;-30.0;30.0
648;615;0.001363;0.006104;0.0111;432.0;432.0;432.0;1.0;0.0;1;-30.0;30.0
791;615;0.000514;0.003496;0.0061;566.0;566.0;566.0;1.0;0.0;1;-30.0;30.0
791;615;0.000988;0.004879;0.0091;432.0;432.0;432.0;1.0;0.0;1;-30.0;30.0
1415;618;0.000356;0.003319;0.0121;935.0;935.0;935.0;1.0;0.0;1;-30.0;30.0
1414;617;0.00036;0.003356;0.0167;853.0;853.0;853.0;1.0;0.0;1;-30.0;30.0
1108;619;0.002844;0.018904;0.0344;575.0;575.0;575.0;1.0;0.0;1;-30.0;30.0
1236;619;0.001086;0.007289;0.0132;545.0;545.0;545.0;1.0;0.0;1;-30.0;30.0
1344;619;0.00308;0.020628;0.0375;575.0;575.0;575.0;1.0;0.0;1;-30.0;30.0
1236;619;0.001067;0.007289;0.0132;471.0;471.0;471.0;1.0;0.0;1;-30.0;30.0
1345;619;0.003022;0.020109;0.0375;575.0;575.0;575.0;1.0;0.0;1;-30.0;30.0
1344;619;0.003022;0.020168;0.0435;463.0;463.0;463.0;1.0;0.0;1;-30.0;30.0
1505;622;0.001705;0.010438;0.0304;455.0;455.0;455.0;1.0;0.0;1;-30.0;30.0
1345;624;0.001106;0.007546;0.0354;405.0;405.0;405.0;1.0;0.0;1;-30.0;30.0
607;625;0.000158;0.001343;0.5594;654.0;654.0;654.0;1.0;0.0;1;-30.0;30.0
647;626;0.002264;0.015056;0.0273;575.0;575.0;575.0;1.0;0.0;1;-30.0;30.0
1042;626;0.002173;0.014617;0.0263;492.0;492.0;492.0;1.0;0.0;1;-30.0;30.0
1119;626;0.000375;0.002509;0.004;575.0;575.0;575.0;1.0;0.0;1;-30.0;30.0
1415;626;0.001746;0.011648;0.0216;487.0;487.0;487.0;1.0;0.0;1;-30.0;30.0
1422;626;0.000909;0.00478;0.0086;431.0;431.0;431.0;1.0;0.0;1;-30.0;30.0
1462;626;0.001936;0.011239;0.0203;431.0;431.0;431.0;1.0;0.0;1;-30.0;30.0
1414;626;0.001738;0.011635;0.0213;487.0;487.0;487.0;1.0;0.0;1;-30.0;30.0
1423;626;0.000751;0.004148;0.0101;348.0;348.0;348.0;1.0;0.0;1;-30.0;30.0
1414;626;0.001679;0.01122;0.0203;575.0;575.0;575.0;1.0;0.0;1;-30.0;30.0
756;629;0.000381;0.000697;0.0486;38967.0;38967.0;38967.0;1.0;0.0;1;-30.0;30.0
672;632;0.000158;0.000593;0.0688;50437.0;50437.0;50437.0;1.0;0.0;1;-30.0;30.0
807;632;0.000336;0.001304;0.162;385.0;385.0;385.0;1.0;0.0;1;-30.0;30.0
848;632;4.0e-5;0.000237;0.0334;434.0;434.0;434.0;1.0;0.0;1;-30.0;30.0
1135;632;0.000296;0.002667;0.1863;426.0;426.0;426.0;1.0;0.0;1;-30.0;30.0
671;632;0.000362;0.000664;0.0466;40928.0;40928.0;40928.0;1.0;0.0;1;-30.0;30.0
1136;632;0.000435;0.001659;0.3351;350.0;350.0;350.0;1.0;0.0;1;-30.0;30.0
638;633;2.0e-5;0.000198;0.0233;420.0;420.0;420.0;1.0;0.0;1;-30.0;30.0
1033;633;0.000237;0.002272;0.0081;935.0;935.0;935.0;1.0;0.0;1;-30.0;30.0
1033;633;0.000257;0.002449;0.0081;935.0;935.0;935.0;1.0;0.0;1;-30.0;30.0
