bus_i;type;Pd;Qd;Gs;Bs;area;Vm;Va;baseKV;zone;Vmax;Vmin
1495;1;0.0;0.0;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1496;1;69.7;16.9;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1497;1;18.6;-3.2;0.0;0.0;1;1.04222;0.0;225.0;1;1.08444;1.0
1498;1;52.3;8.5;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1499;1;6.1;-1.7;0.0;0.0;1;0.94449;0.0;45.0;1;1.00009;0.88889
1500;1;0.0;0.0;0.0;0.0;1;1.01111;0.0;225.0;1;1.08889;0.93333
1501;1;0.0;0.0;0.0;-58.0;1;1.0;0.0;20.0;1;1.2;0.8
1502;1;11.3;-3.3;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1503;1;0.0;0.0;0.0;0.0;1;1.05263;0.0;380.0;1;1.10526;1.0
1504;1;7.4;-1.3;0.0;0.0;1;0.975;0.0;63.0;1;1.15;0.8
1505;1;0.0;0.0;0.0;0.0;1;1.01111;0.0;225.0;1;1.08889;0.93333
1506;2;0.0;0.0;0.0;0.0;1;1.01641;0.0;63.0;1;1.06457;0.96825
1507;1;8.6;-1.4;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1508;1;-4.5;-1.6;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1509;1;0.0;0.0;0.0;0.0;1;1.00386;0.0;63.0;1;1.07121;0.93651
1511;1;0.0;0.0;0.0;0.0;1;1.03778;0.0;225.0;1;1.08889;0.98667
1512;1;0.0;0.0;0.0;0.0;1;1.05263;0.0;380.0;1;1.10526;1.0
1513;1;0.0;0.0;0.0;-64.0;1;1.0;0.0;20.0;1;1.2;0.8
1514;1;0.0;0.0;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1515;1;0.0;0.0;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1516;1;0.0;0.0;0.0;0.0;1;1.01111;0.0;225.0;1;1.08889;0.93333
1517;1;0.0;0.0;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1518;1;17.5;11.1;0.0;0.0;1;1.03778;0.0;225.0;1;1.08889;0.98667
1519;1;52.1;6.7;0.0;0.0;1;1.01111;0.0;225.0;1;1.08889;0.93333
1520;1;15.6;2.1;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1521;1;25.5;9.3;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1522;1;0.0;0.0;0.0;0.0;1;1.04222;0.0;225.0;1;1.08444;1.0
1523;1;14.8;1.0;0.0;0.0;1;0.98889;0.0;225.0;1;1.08889;0.88889
1524;1;0.0;0.0;0.0;-64.0;1;1.0;0.0;20.0;1;1.2;0.8
1525;1;0.0;0.0;0.0;0.0;1;1.03778;0.0;225.0;1;1.08889;0.98667
1526;1;0.0;0.0;0.0;0.0;1;1.05263;0.0;380.0;1;1.10526;1.0
1527;1;-7.4;-21.9;0.0;0.0;1;1.01111;0.0;225.0;1;1.08889;0.93333
1528;1;2.2;2.2;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1529;1;3.6;0.4;0.0;0.0;1;1.0;0.0;63.0;1;1.07937;0.92063
1530;1;23.7;0.1;0.0;0.0;1;1.0;0.0;63.0;1;1.07937;0.92063
1531;1;29.3;-13.9;0.0;0.0;1;1.01111;0.0;225.0;1;1.08889;0.93333
1532;1;21.5;-8.6;0.0;0.0;1;1.05263;0.0;380.0;1;1.10526;1.0
1533;1;8.4;-1.5;0.0;0.0;1;1.0;0.0;63.0;1;1.07937;0.92063
1534;1;66.0;10.9;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1535;1;27.4;-6.0;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1536;2;24.2;-7.1;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1537;1;0.0;0.0;0.0;-64.0;1;1.0;0.0;20.0;1;1.2;0.8
1538;1;0.0;0.0;0.0;0.0;1;1.03778;0.0;225.0;1;1.08889;0.98667
1539;1;0.0;0.0;0.0;0.0;1;1.05263;0.0;380.0;1;1.10526;1.0
1540;1;3.9;-6.8;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1541;1;14.6;-2.3;0.0;0.0;1;1.01111;0.0;225.0;1;1.08889;0.93333
1542;1;137.0;-1.6;0.0;0.0;1;1.04222;0.0;225.0;1;1.08444;1.0
1543;1;11.6;8.1;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1544;1;0.0;0.0;0.0;0.0;1;1.04222;0.0;225.0;1;1.08444;1.0
1545;1;114.7;-27.2;0.0;0.0;1;1.01111;0.0;225.0;1;1.08889;0.93333
1546;1;-4.3;-5.6;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1547;1;22.6;12.1;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1548;1;20.9;0.9;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1549;1;53.4;-2.7;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1550;1;27.9;-3.1;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1551;1;63.5;-29.1;0.0;0.0;1;1.02889;0.0;225.0;1;1.08889;0.96889
1552;1;5.5;-1.7;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1553;1;65.8;-17.9;0.0;0.0;1;1.04329;0.0;225.0;1;1.08657;1.0
1554;1;3.9;9.1;0.0;0.0;1;1.00348;0.0;150.0;1;1.10695;0.9
1555;1;5.9;-0.2;0.0;0.0;1;1.03778;0.0;225.0;1;1.08889;0.98667
1556;1;138.9;13.8;0.0;0.0;1;1.04222;0.0;225.0;1;1.08444;1.0
1557;1;15.0;-0.8;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1558;1;-1.9;-1.0;0.0;0.0;1;1.05263;0.0;380.0;1;1.10526;1.0
1559;1;34.9;-9.2;0.0;0.0;1;1.01111;0.0;225.0;1;1.08889;0.93333
1560;1;0.0;0.0;0.0;0.0;1;1.0025;0.0;63.0;1;1.06849;0.93651
1561;1;3.5;-0.5;0.0;0.0;1;1.00255;0.0;63.0;1;1.0686;0.93651
1562;1;24.6;1.6;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1563;1;90.4;0.3;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1564;1;21.1;-7.0;0.0;0.0;1;1.01668;0.0;63.0;1;1.06511;0.96825
1565;1;11.5;4.0;0.0;0.0;1;1.04222;0.0;225.0;1;1.08444;1.0
1566;1;0.1;0.1;0.0;0.0;1;1.00021;0.0;63.0;1;1.06391;0.93651
1567;1;81.0;-0.0;0.0;0.0;1;1.04249;0.0;225.0;1;1.09831;0.98667
1568;1;0.0;0.0;0.0;0.0;1;1.05529;0.0;380.0;1;1.11057;1.0
1569;1;5.9;2.9;0.0;0.0;1;0.94444;0.0;45.0;1;1.0;0.88889
1570;1;16.4;-1.9;0.0;0.0;1;1.0;0.0;20.0;1;1.2;0.8
1571;1;0.0;0.0;0.0;0.0;1;1.04307;0.0;225.0;1;1.08614;1.0
1572;1;67.6;15.9;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1573;2;0.0;0.0;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1574;1;23.2;5.0;0.0;0.0;1;0.98889;0.0;225.0;1;1.08889;0.88889
1575;1;59.0;-24.3;0.0;0.0;1;1.04541;0.0;225.0;1;1.09083;1.0
1576;2;16.4;0.0;0.0;0.0;1;1.01216;0.0;63.0;1;1.06349;0.96084
1577;1;0.0;0.0;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1578;1;11.0;-0.5;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1579;1;30.3;7.9;0.0;0.0;1;1.04222;0.0;225.0;1;1.08444;1.0
1580;1;0.0;0.0;0.0;0.0;1;1.01652;0.0;63.0;1;1.06479;0.96825
1581;1;0.0;0.0;0.0;0.0;1;1.04222;0.0;225.0;1;1.08444;1.0
1582;1;0.0;0.0;0.0;0.0;1;1.0;0.0;63.0;1;1.07937;0.92063
1583;1;0.0;0.0;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1584;1;27.9;0.3;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1585;1;0.0;0.1;0.0;0.0;1;1.01722;0.0;63.0;1;1.06618;0.96825
1586;1;0.0;0.0;0.0;0.0;1;1.01111;0.0;225.0;1;1.08889;0.93333
1587;1;0.0;0.0;0.0;0.0;1;1.00107;0.0;63.0;1;1.06564;0.93651
1588;1;11.7;-5.9;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1589;1;-0.7;0.2;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1591;1;0.0;0.0;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1592;1;14.8;2.6;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1594;2;8.0;-7.2;0.0;0.0;1;1.02196;0.0;63.0;1;1.07567;0.96825
1595;1;0.0;0.0;0.0;0.0;1;1.02333;0.0;150.0;1;1.08;0.96667
1596;1;32.3;9.9;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1597;1;12.4;3.5;0.0;0.0;1;1.00018;0.0;63.0;1;1.06385;0.93651
1598;1;2.5;-2.3;0.0;0.0;1;1.04222;0.0;225.0;1;1.08444;1.0
1599;1;0.0;0.0;0.0;0.0;1;1.05131;0.0;380.0;1;1.10263;1.0
1600;1;24.3;7.4;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1601;1;0.0;0.0;0.0;0.0;1;1.0;0.0;20.0;1;1.2;0.8
1602;1;60.7;-24.3;0.0;0.0;1;1.03778;0.0;225.0;1;1.08889;0.98667
1603;1;0.0;0.0;0.0;0.0;1;1.05263;0.0;380.0;1;1.10526;1.0
1604;2;0.0;0.0;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1605;1;0.0;0.0;0.0;0.0;1;1.04359;0.0;225.0;1;1.08718;1.0
1606;2;0.0;0.0;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1607;2;14.3;-5.9;0.0;0.0;1;1.0;0.0;63.0;1;1.07937;0.92063
1608;1;30.5;-15.5;0.0;0.0;1;1.04527;0.0;225.0;1;1.09054;1.0
1609;1;-0.0;0.4;0.0;0.0;1;1.00121;0.0;63.0;1;1.06591;0.93651
1610;2;16.4;-3.4;0.0;0.0;1;1.00084;0.0;63.0;1;1.06517;0.93651
1611;1;68.9;3.6;0.0;0.0;1;1.04222;0.0;225.0;1;1.08444;1.0
1612;2;0.0;0.0;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1613;1;3.7;0.4;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1614;2;25.2;-5.3;0.0;0.0;1;1.01111;0.0;225.0;1;1.08889;0.93333
1615;1;0.0;0.0;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1616;1;45.1;-45.9;0.0;0.0;1;1.04099;0.0;225.0;1;1.09531;0.98667
1617;1;1.3;0.2;0.0;0.0;1;0.94444;0.0;45.0;1;1.0;0.88889
1618;1;13.0;-1.0;0.0;0.0;1;1.0;0.0;20.0;1;1.2;0.8
1619;1;88.1;0.0;0.0;0.0;1;1.04222;0.0;225.0;1;1.08444;1.0
1620;1;101.7;10.2;0.0;0.0;1;1.03963;0.0;225.0;1;1.0926;0.98667
1621;1;-0.0;-1.1;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1622;1;38.6;2.1;0.0;0.0;1;1.0;0.0;20.0;1;1.2;0.8
1623;1;0.0;0.0;0.0;0.0;1;1.04222;0.0;225.0;1;1.08444;1.0
1624;1;9.1;-0.2;0.0;0.0;1;1.0;0.0;63.0;1;1.07937;0.92063
1625;1;28.1;-8.0;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1626;1;32.7;-1.0;0.0;0.0;1;1.0117;0.0;63.0;1;1.06349;0.9599
1627;1;20.4;-3.6;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1628;1;2.0;0.0;0.0;0.0;1;0.94449;0.0;45.0;1;1.00009;0.88889
1629;1;8.1;3.3;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1630;2;0.0;0.0;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1631;1;76.0;7.3;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1632;1;0.0;0.0;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1633;1;41.1;-1.3;0.0;0.0;1;1.03956;0.0;225.0;1;1.09245;0.98667
1634;1;39.2;3.5;0.0;0.0;1;1.0;0.0;20.0;1;1.2;0.8
1635;1;0.0;0.0;0.0;0.0;1;1.04222;0.0;225.0;1;1.08444;1.0
1636;1;66.7;-5.0;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1637;1;71.6;12.8;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1638;1;0.0;0.0;0.0;0.0;1;1.04602;0.0;225.0;1;1.09205;1.0
1639;1;18.0;-0.5;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1640;1;19.0;-8.6;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1641;1;40.2;4.8;0.0;0.0;1;1.0154;0.0;63.0;1;1.06349;0.96732
1642;2;0.0;0.0;0.0;0.0;1;1.01774;0.0;63.0;1;1.06723;0.96825
1643;1;5.3;-1.3;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1644;1;18.5;3.7;0.0;0.0;1;0.98889;0.0;225.0;1;1.08889;0.88889
1645;1;42.1;16.6;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1646;1;4.8;8.8;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1647;1;8.8;2.1;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1648;1;-0.4;1.5;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1649;1;11.7;-2.3;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1650;1;10.6;-6.5;0.0;0.0;1;1.00231;0.0;63.0;1;1.06811;0.93651
1651;1;56.9;-9.8;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1652;1;20.8;6.1;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1653;1;0.0;0.0;0.0;0.0;1;1.03;0.0;150.0;1;1.09333;0.96667
1654;1;0.0;0.0;0.0;0.0;1;1.04222;0.0;225.0;1;1.08444;1.0
1655;2;19.5;-4.1;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1656;1;24.6;3.4;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1657;2;0.0;0.0;0.0;0.0;1;1.02333;0.0;150.0;1;1.08;0.96667
1658;2;-0.0;1.3;0.0;0.0;1;1.0;0.0;63.0;1;1.07937;0.92063
1659;1;0.0;0.0;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1660;1;25.7;-1.7;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1661;1;129.2;22.3;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1662;1;2.9;0.4;0.0;0.0;1;1.00122;0.0;63.0;1;1.06593;0.93651
1663;1;1.2;-0.2;0.0;0.0;1;1.01111;0.0;225.0;1;1.08889;0.93333
1664;1;0.0;0.0;0.0;0.0;1;1.05263;0.0;380.0;1;1.10526;1.0
1665;1;19.1;-1.9;0.0;0.0;1;1.02889;0.0;225.0;1;1.08889;0.96889
1666;2;0.0;0.0;0.0;0.0;1;1.0;0.0;20.0;1;1.2;0.8
1667;1;0.0;0.0;0.0;0.0;1;1.03778;0.0;225.0;1;1.08889;0.98667
1668;1;0.0;0.0;0.0;0.0;1;1.03778;0.0;225.0;1;1.08889;0.98667
1669;1;1.5;-8.6;0.0;0.0;1;1.03933;0.0;225.0;1;1.092;0.98667
1670;1;-0.1;-1.2;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1671;2;0.0;0.0;0.0;0.0;1;1.01588;0.0;63.0;1;1.07937;0.95238
1672;1;15.7;-0.0;0.0;0.0;1;1.03456;0.0;63.0;1;1.10709;0.96203
1673;1;0.0;0.0;0.0;0.0;1;1.03678;0.0;63.0;1;1.1053;0.96825
1674;1;0.0;0.0;0.0;0.0;1;1.02333;0.0;150.0;1;1.08;0.96667
1675;1;0.0;0.0;0.0;0.0;1;1.0;0.0;20.0;1;1.2;0.8
1676;1;0.0;0.0;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1677;1;0.0;0.0;0.0;0.0;1;1.05263;0.0;380.0;1;1.10526;1.0
1678;2;45.1;6.6;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1679;2;0.0;0.0;0.0;0.0;1;1.0;0.0;20.0;1;1.2;0.8
1680;1;0.0;0.0;0.0;0.0;1;1.00151;0.0;63.0;1;1.06651;0.93651
1681;2;0.0;0.0;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1682;1;46.4;3.7;0.0;0.0;1;1.01333;0.0;225.0;1;1.08889;0.93778
1683;1;34.8;5.1;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1684;1;5.2;-9.0;0.0;0.0;1;1.02107;0.0;63.0;1;1.07389;0.96825
1685;1;14.5;12.4;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1686;1;0.0;0.0;0.0;0.0;1;1.02333;0.0;150.0;1;1.08;0.96667
1687;1;0.0;0.0;0.0;0.0;1;1.04222;0.0;225.0;1;1.08444;1.0
1688;1;-0.5;-2.7;0.0;0.0;1;1.04222;0.0;225.0;1;1.08444;1.0
1689;1;0.0;0.0;0.0;0.0;1;1.05131;0.0;380.0;1;1.10263;1.0
1690;1;0.0;0.0;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1691;1;15.9;-2.7;0.0;0.0;1;1.00126;0.0;63.0;1;1.06602;0.93651
1692;1;21.5;3.4;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1693;1;17.9;-8.7;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1694;1;0.5;0.5;0.0;0.0;1;1.00382;0.0;63.0;1;1.07114;0.93651
1695;1;-0.9;0.2;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1697;1;0.0;0.0;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1698;1;0.0;0.0;0.0;0.0;1;1.05263;0.0;380.0;1;1.10526;1.0
1699;1;16.7;-14.7;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1700;1;2.8;-8.7;0.0;0.0;1;1.0;0.0;150.0;1;1.1;0.9
1701;1;30.2;8.6;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1702;1;-12.7;0.9;0.0;0.0;1;1.04848;0.0;225.0;1;1.09695;1.0
1703;1;0.0;0.0;0.0;0.0;1;1.00075;0.0;63.0;1;1.06499;0.93651
1704;1;10.9;5.3;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1705;1;12.5;-3.6;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1706;2;-1.1;2.9;0.0;0.0;1;1.0;0.0;63.0;1;1.07937;0.92063
1707;1;73.6;-3.4;0.0;0.0;1;1.05263;0.0;380.0;1;1.10526;1.0
1708;2;111.1;65.9;0.0;0.0;1;1.03778;0.0;225.0;1;1.08889;0.98667
1709;1;0.0;0.0;0.0;0.0;1;1.04222;0.0;225.0;1;1.08444;1.0
1710;1;0.0;0.0;0.0;0.0;1;1.05131;0.0;380.0;1;1.10263;1.0
1711;1;0.0;0.0;0.0;0.0;1;1.04222;0.0;225.0;1;1.08444;1.0
1712;1;0.0;0.0;0.0;0.0;1;1.04222;0.0;225.0;1;1.08444;1.0
1713;1;0.0;0.0;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1714;2;20.7;-0.6;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1715;1;112.6;28.1;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1716;1;1.0;-0.0;0.0;0.0;1;0.94444;0.0;45.0;1;1.0;0.88889
1717;1;6.7;-3.6;0.0;0.0;1;1.00134;0.0;63.0;1;1.06618;0.93651
1718;1;48.5;8.2;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1719;1;101.1;9.9;0.0;0.0;1;1.05263;0.0;380.0;1;1.10526;1.0
1720;1;27.3;-2.1;0.0;0.0;1;1.01792;0.0;63.0;1;1.06758;0.96825
1721;1;0.0;0.0;0.0;0.0;1;1.04222;0.0;225.0;1;1.08444;1.0
1722;1;0.0;0.0;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1723;1;0.0;0.0;0.0;0.0;1;1.05263;0.0;380.0;1;1.10526;1.0
1724;1;205.1;28.5;0.0;0.0;1;1.04222;0.0;225.0;1;1.08444;1.0
1725;1;20.3;2.3;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1726;1;3.7;2.0;0.0;0.0;1;1.00223;0.0;63.0;1;1.06796;0.93651
1727;1;63.5;-7.4;0.0;0.0;1;0.98889;0.0;225.0;1;1.08889;0.88889
1728;1;10.8;0.3;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1729;1;0.0;0.0;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1730;1;21.3;4.8;0.0;0.0;1;1.03778;0.0;225.0;1;1.08889;0.98667
1731;1;29.5;0.4;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1732;1;77.3;-2.2;0.0;0.0;1;1.05263;0.0;380.0;1;1.10526;1.0
1733;1;52.2;5.8;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1734;1;64.6;12.3;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1735;1;212.9;10.8;0.0;0.0;1;1.05263;0.0;380.0;1;1.10526;1.0
1736;1;24.9;-9.1;0.0;0.0;1;1.03778;0.0;225.0;1;1.08889;0.98667
1737;1;0.0;0.0;0.0;0.0;1;1.0;0.0;63.0;1;1.07937;0.92063
1738;1;0.0;0.0;0.0;-54.0;1;1.0;0.0;20.0;1;1.2;0.8
1739;1;0.0;0.0;0.0;0.0;1;1.04573;0.0;225.0;1;1.09146;1.0
1740;1;0.0;0.0;0.0;0.0;1;1.05263;0.0;380.0;1;1.10526;1.0
1741;1;0.0;0.0;0.0;0.0;1;0.94444;0.0;45.0;1;1.0;0.88889
1742;1;1.7;2.0;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1743;1;42.0;-17.5;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1744;1;61.5;12.9;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1745;1;0.0;0.0;0.0;0.0;1;1.04222;0.0;225.0;1;1.08444;1.0
1746;1;0.0;0.0;0.0;0.0;1;1.05131;0.0;380.0;1;1.10263;1.0
1747;1;0.0;0.0;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1748;1;157.5;2.7;0.0;0.0;1;1.04222;0.0;225.0;1;1.08444;1.0
1749;1;9.9;-1.8;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1750;1;0.0;0.0;0.0;0.0;1;1.00385;0.0;63.0;1;1.07119;0.93651
1751;1;0.0;0.0;0.0;0.0;1;1.01111;0.0;225.0;1;1.08889;0.93333
1752;1;0.0;0.0;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1753;1;0.0;0.0;0.0;0.0;1;1.03333;0.0;225.0;1;1.08889;0.97778
1754;2;0.0;0.0;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1755;1;10.1;-2.6;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1756;1;6.6;-4.0;0.0;0.0;1;0.98889;0.0;225.0;1;1.08889;0.88889
1757;1;1.2;4.6;0.0;0.0;1;0.98889;0.0;225.0;1;1.08889;0.88889
1758;1;0.0;0.0;0.0;0.0;1;1.04222;0.0;225.0;1;1.08444;1.0
1759;1;0.0;0.0;0.0;0.0;1;1.05131;0.0;380.0;1;1.10263;1.0
1760;2;-5.4;0.0;0.0;0.0;1;1.00138;0.0;63.0;1;1.08212;0.92063
1761;2;0.0;0.0;0.0;0.0;1;1.00445;0.0;150.0;1;1.1089;0.9
1762;1;71.5;-3.8;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1763;1;7.5;-1.9;0.0;0.0;1;0.98889;0.0;225.0;1;1.08889;0.88889
1764;1;28.5;5.1;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1765;1;3.6;-0.3;0.0;0.0;1;1.0412;0.0;225.0;1;1.09573;0.98667
1766;1;39.6;2.4;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1767;1;41.3;10.2;0.0;0.0;1;1.04222;0.0;225.0;1;1.08444;1.0
1768;1;2.2;0.0;0.0;0.0;1;1.04258;0.0;225.0;1;1.08517;1.0
1769;1;2.4;-0.1;0.0;0.0;1;1.00254;0.0;45.0;1;1.07175;0.93333
1770;1;24.4;4.6;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1771;1;24.2;-2.5;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1772;1;0.0;0.0;0.0;0.0;1;1.04222;0.0;225.0;1;1.08444;1.0
1773;1;8.3;-13.1;0.0;0.0;1;0.94444;0.0;45.0;1;1.0;0.88889
1774;1;0.0;0.0;0.0;0.0;1;1.01111;0.0;225.0;1;1.08889;0.93333
1775;1;19.0;20.9;0.0;0.0;1;1.01333;0.0;225.0;1;1.04444;0.98222
1776;2;0.0;0.0;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1777;1;30.4;3.1;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1778;1;0.0;0.0;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
1779;1;83.0;5.9;0.0;0.0;1;1.01111;0.0;225.0;1;1.08889;0.93333
1780;1;21.6;-5.2;0.0;0.0;1;1.01469;0.0;63.0;1;1.06349;0.96589
1781;1;0.0;0.0;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1782;2;0.0;0.0;0.0;0.0;1;1.02333;0.0;150.0;1;1.08;0.96667
1783;1;0.0;0.0;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1784;1;31.2;3.4;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
1785;1;0.0;0.0;0.0;0.0;1;1.0;0.0;20.0;1;1.2;0.8
1786;1;33.1;-13.4;0.0;0.0;1;1.04222;0.0;225.0;1;1.08444;1.0
1787;1;18.0;-0.2;0.0;0.0;1;1.05131;0.0;380.0;1;1.10263;1.0
1788;1;24.8;1.4;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
1789;1;0.0;0.0;0.0;0.0;1;1.01111;0.0;225.0;1;1.08889;0.93333
1790;1;19.0;7.2;0.0;0.0;1;0.98889;0.0;225.0;1;1.08889;0.88889
